text,is_hate_1,is_toxic_1,is_offensive_1,is_hate_2,is_toxic_2,is_offensive_2,is_hate_3,is_toxic_3,is_offensive_3,is_hate_4,is_toxic_4,is_offensive_4,is_hate_5,is_toxic_5,is_offensive_5,is_hate_6,is_toxic_6,is_offensive_6
"@user @user @user The # is #PutSouthAfricansFirst this is to companies and law makers in the country it has never suggested any harm to any foreigner or any form of discrimination,its simple in my house my kids will come first South Africans must come first in their own country.",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
@user Why did you allow this account to run so high?,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Is quite surprising Arab countries are silent on what is happening in Gaza

We are not seeing marching in Arab countries yet EFF n ANC are encouraging South Africans to stand in solidarity with Palestinians",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
@user @user @user Suck piss Dave,0,1,0,0,0,1,,,,0,0,1,0,0,1,0,0,1
"Whenever we address the issue of illegal foreigners in our country, we are called Xenophobic, and I'm not only referring to black Africans, but rather all foreigners, Chinese, whites, indians and everyone else #PutSouthAfricansFirst",0,0,0,0,1,0,,,,0,0,0,0,1,0,0,0,0
@user @user @user @user @user He needs to operation #Dudula his eye _x1f602_ that clit is illegally squatting on his face.,0,0,0,0,0,1,,,,0,0,1,1,0,1,0,0,1
@user @user I hate Israel !,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,1,1
"Thabo Mbeki was President from 1999 until he was removed 2008

He turned blind eye to illegal immigration, terrorists entering our country n establishing bases, mushrooming of illegal spaza shops,importation of counterfeit goods, regular heists commits by Zimbabwean",0,0,0,0,1,1,,,,0,1,1,0,1,1,0,1,1
"@user Brackenfell, my bad. In your preamble, you made reference to the first EFF encounter with the Brackenfell community and I am saying that there was no clash there. The Brackenfell community attacked EFF members.",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"#PutSouthAfricaFirst #PutSouthAficansFirst #WeWantOurCountryBack #PutSACitizensFirst

Surely we have done something really bad to our @user @user and @user to allow our people to be trafficked, drug addicts and sad nation. We don't deserve all this calamities <URL>",0,1,0,0,0,0,,,,0,0,1,0,1,1,0,1,1
"South Africa is a multi racial state. We have Indian South Africans. Black, White, Indian, Colored and Khoisan are all SAns. We will choose them over Zimbabweans. Why Zimbabweans like to compare themselves to SAns? Zimbos must learn to love who they are &amp; where they come from. <URL>",0,0,0,0,1,1,,,,0,0,0,0,1,1,0,1,1
@user @user @user Its indeed not a structured movement where we can properly pen our issues and voices them out accordingly. Yet you can't blame us for wanting wars best for our own country. #PutSouthAfricansFirst doesn't need a political home. It's a movement,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
Senekal businessman back in court for violent protest <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user U misinformed moron. Get your garbage off my timeline. There is NO PALESTINE! Those lands were reclaimed from Jordan and Egypt in 1967.,0,0,0,0,0,1,,,,0,0,1,0,1,1,0,1,1
"@user Yes, #PutSouthAfricansFirst the nerve to kill our people #PhoenixMassacre",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"@user Uma sithi bangcolisa izwe lethu, basibiza amagama! Bheka ama CBD sewenjani!
#PutSouthAfricansFirst  @user needs to find effective ways to keep our environment clean, punish littering,  run campaigns to educate...",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,1,1
"""~¶🗣️Between the #PutSouthAfricansFirst and the @user @user Who is ACTUALLY LAZY??🤬😠 #NormaliseHiringSACitizens <URL>",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
@user What were you eating all along?,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user I’m sharing so that anyone on this thread sees the medical studies &amp; what government is hiding. 

Full disclosure is required for any medical treatment. Otherwise let the citizens harmed by these 💉 come straight after the government officials pushing them.",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
@user @user employ South Africans teachers #PutSouthAfricansFirst,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"Delani Khumalo’s employer Edmund Mhlongo speaking to @user - Why did they have to kill him and his younger brother m, it’s almost as if they did it for fun these people don’t deserve to live jail would be an insult to the families of the deceased 💔💔#PhoenixMassacre <URL>",0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,1
@user @user @user @user I know one ..in Meadowlands zone 4 it was a SASSA offices back then.. suddenly there are undocumented foreigners who stay there...and  that offices if it was operational would have served too many people in the township plus atleast creation of employment,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"#SiyaKolisi story is inspiring in so many ways. Believe in yourself black child. The lali, township and circumstances you grow up under should never limit you. #SpringboksChampions <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
Friday night the EFF will complain about the racists in Brackenfell. Why do parlementariërs and the leadership of the EFF insist on inciting violence? What is @user  and @user going to do? <URL>,0,0,0,0,0,0,,,,0,0,1,0,1,0,0,1,1
"The situation escalated when a group of disgruntled farmers broke into the cells at the courthouse premises in an effort to identify the accused.
<URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user @user EFF tried to go to where the farmers were allocated and destroyed government property.
#Senekal #FarmMurders

<URL>",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"#sagovernmentisuseless 

#ANCMustFall 

#PutSouthAfricansFirst 

#InfluxOfImmigrantsMustStop 

#WeStandWithSATruckDrivers 

#WeStandWithSATruckDrivers 

#WeStandWithSATruckDrivers <URL>",0,0,0,0,0,0,,,,0,0,1,0,1,1,0,1,0
"When would the north start killing Christians because of what’s happening in Palestine ? Because at this point, it’s only a matter of time.",0,0,0,0,0,0,,,,1,1,1,0,1,0,0,0,0
"@user 
We have a srius issue with @user and its not fair tht wen we disagree with him then we must be blocked.I am an EFF member and his utterances towards our members who were beaten by thugs at #BrackenFell High does not sit well with some of who love @user <URL>",0,0,0,0,0,1,,,,0,0,0,0,1,0,0,0,0
"@user @user It's difficult to love someone who hates themselves passionately. 
It's not our obligation to love Zimbabweans ,we just want far away from us.",0,0,0,0,1,1,,,,0,1,1,0,1,1,0,1,1
"@user @user You laugh but it's actually a true apartheid remnant. Only us, Namibia and Israel have those _x1f937__x1f3fe_‍♀️_x1f937__x1f3fe_‍♀️_x1f937__x1f3fe_‍♀️",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"This  is what #PutSouthAficansFirst stand for don't let them lie to you 

mandla ncikazi/somizi/mbule /mohale /lindiwe
#ConnieFerguson #DiepCityMzansi <URL>",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
"They aren't ready to give us our request

@user @user @user @user
@user

Day 2

@user
@user @user @user #reduceunizikfee #july12 #unizik #feesmustfall <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user Next time your fatties in blue use water canon on the restless natives, please use the Israeli product that smells like rotting corpse. It sticks for days. #Brackenfell #EFF",0,0,0,0,0,1,,,,1,1,1,1,1,1,0,1,1
"Did you know #163 a sensible government would not hand out Work Permits to foreigners if they, the government, had an unemployment crisis among it's own youth. @user #PutSouthAfricansFirst",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
"@user @user @user @user @user 🙊🙈 tell them, they should show their charitable characters at home, <URL> in a mess, ANC looting daily and they mum, trying to be heros of Zim matters @user #PutSouthAfricansFirst",0,0,0,0,1,0,,,,0,0,1,0,1,0,0,1,0
"The atmosphere in Brackenfell is tense this morning after the EFF made good on their promise to descend on the area en masse, which resulted in the police firing tear gas, stun grenades and a water cannon.

<URL> #EFFRedFriday",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user @user Wrong foreigners chief, it doesn't align with the agenda 😂😂",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user @user It was was short lived time post apartheid. 
In 10 years, drugs and foreigners took over joburg and surrounding areas very quickly.
 
thats when buildings stopped getting maintained and crowds started moving to Roseland, sandton etc.

We as South Africans must take back Joburg.",0,0,0,0,0,0,,,,0,1,1,0,1,0,0,1,1
"#ApartheidFlag these racists should worship the ANC government because after 25yrs you still enjoy their protection, who knows where you'd be if another black party was in power🤔",0,0,0,0,0,1,,,,0,1,1,0,1,0,0,0,0
"@user @user Lapho China is a First World country with billions of citizens and strong economic reforms. In a struggling economy in South Africa, foreigners do as they please. There's no minister who seeks to protect this country by all means.",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,1,0
#SAvENG I dont care what the score becomes today. After 24yrs of democracy we are led! No score can erase this historic event in rugby. This and 1996 will remain in our history books....Lead us Siya Kolisi #Thumamina @user <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user Hmm... you're officially writing a Marvel book. Think you can get in the publisher's ear and give us trans folks back Wanda ""Sasquatch"" Langkowski?",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
National News | Both of the suspected killers of Brendin Horner have indicated they will be pleading not guilty during the formal bail application: <URL> <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"This is a lie! You’re not allowed to use electricity during Shabbat, why is the TV on??? <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"@user ask John who he and his party believe is wrong in the #Palestine vs Israel conflict, who started this whole mess. Without blaming both parties. I am very interested in his view in this regard @user #PowerTalk",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user War is never fair.  Who attacked Israel _x1f1ee__x1f1f1_?????? Why is everyone now complaining about Israel fighting back. There is accountability to the parties who decided to attack Israel _x1f1ee__x1f1f1_.  God bless Israel _x1f1ee__x1f1f1_,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,1
"@user @user @user My brother, the taxi driver was not killed by a #Nigerian or #Nigerians according to an eye witness he was killed by a Tanzanian, see link below. Pls do your research b4 throwing serious &amp; dangerous accusations like the one u making! #PutSouthAfricansFirst
<URL>",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,0,0
This is really true. They've clearly had foresight &amp; disregarded greed knowing full well that everything we venture into in life definitely catches up. #PutSouthAfricansFirst <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user Whatever it is we owe Cuba is big! Can I get my pass to Heaven already! Kwanele maaarn! 😨,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"We condemn in the strongest terms the ongoing threatening attempts by the EFF to bend society to its will by interfering where it has absolutely no business to be. #BrackenfellHigh 

<URL>",0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
"@user @user @user NSFAS has always been in financial trouble because people were not paying back those (incredibly generous) loans. He was told that the economy was in trouble, and with lower government revenue, fully subsidized nsfas bursary would become a problem, but he didn't listen.",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user @user @user @user @user If there were less foreigners to exploit. We wouldn't be in this position. Employers wouldn't find em in abundance. Meanwhile Eff encouraging them to keep crossing the border,0,0,0,0,0,0,,,,0,1,1,0,1,0,0,1,0
@user @user @user @user #RSAvsARG #SpringbokRugby_x1f3c9_ Oh I can not wait to see #Siyakolisi cause he can teach this country to be better!! #SpurSports #SpurResturants #Durban,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
4. Yekani ukuzenza ama-expert ngempilo zethu eningazazi. 5. Stop the assumption that we can’t think for ourselves and are just dumb puppets. 6. Judge me on my work &amp; contribution to SA &amp; don’t make assumptions about my integrity. Oh &amp; 7. I have many constituents. Trust.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Top Twitter Trend Today: #EFFInBrackenfell
⭐ Currently trending at #️5⚡️
⭐ Started trending about 42 minutes ago.
(via <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"hey @user @user @user @user Is B'Tselem, Israel's leading human rights organization, ""anti-Semitic"" for calling Israel an ""apartheid"" state? Or do you reserve that slur for Muslims and people of color like @user @user and @user <URL>",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,1
"@user @user @user @user Let’s just say all these can be avoided by creating Federal State of SADC but i am not sure if ZanuPF will agree to that proposal.

Lesotho is already on board. ESwatini is waiting for the King’s role.

For now will go with #PutSouthAfricansFirst",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Last week when our people were assaulted by the colonizers it was a laughing stock , now today we must cry and say the @user  has hate _x1f923_ karma’s a bitch 
#EFFInBrackenfell #EFFRedFriday <URL>",0,0,0,0,0,1,,,,0,1,1,0,1,0,0,0,1
"@user @user Ba kwatetxe black South Africans for wanting to prosper in their native land, angr that blacks are standing up against them for aiding in illegal immigration by offering cthese criminals jobs at the expense of natives.

They want blacks poor these ones it's always been the case.",0,0,0,0,0,1,,,,0,1,1,0,1,0,0,1,1
@user @user @user @user @user @user Are these foreigners? @user @user @user,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,1,0
What's the ANC protest about in Senekal? <URL>,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user good to hear from you my old friend. And a wonderful result for amabokkebokke and #SiyaKolisi What a game! More this weekend.,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Old hamper consists of :
BEEF (BRISKET)
WORS
FULL CHICKEN
MINCE &amp;
LIVER 

ALL FOR R650 
FOR ORDERS - 061 429 4378 

We deliver 2 ur door step in PTA &amp; JHB only !!!

#PutSouthAfricansFirst #SamsungPay #SundayFunday 
Gavin Hunt Unathi Orlando Pirates Ndlozi Chicken Licken R Kelly <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"The Twitter account @user  hides its afrophobia behind a thin veneer of nationalism.

In an earlier investigation for @user @user and I traced the origins of the account to pin a real name to it:

Sfiso J Gwala

<URL>",0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0
"@user Good 
@user 
@user 
@user 
@user 
@user",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Remember #FeesMustFall activist Khanya Cekeshe? He has been in Leeuwkop prison since 2017, after being sentenced to 8 years, 3 which were suspended for public violence and malicious damage to property. This will be some of the #PutSouthAfricaFirst activist soon. Save this tweet <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"If Palestinian land needs to be annexed then it was not Israel’s to begin with. 

The occupier and the occupied are not equal.

#savesheikhjarrah #palestine #endapartheid #apartheid #keffiyehday #SavePalestine #PalestineWillBeFree #AlQuds #SouthAfrica <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
@user Tyhini abasenyoluke 💔,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1
"Still believe #Karyn will give us ""BREAKING NEWS about Eff Brackenfell.",0,0,0,0,0,0,,,,0,0,0,0,0,1,0,0,1
People who are too cowardly to fight their own battles must not preach to others about how to fight...,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
Nothing irritates me than listening to radio and then a Nigerian or other foreigner calls in voicing their solution when their own country needs their solutions way more than us.,0,0,0,0,1,1,,,,0,1,1,0,1,0,0,1,1
"It's Talk time...

People of POWER, good morning and welcome to #POWERTalk with @user until 12:00.

Get in touch with us throughout the show.

☎️: 0861 987 000
📲: 083 303 7093 
🖥Live stream: <URL> <URL>",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
South Africa has more than enough problems and we need to stop being a captain that thinks can save other ships from sinking when ours is about to sink as well. Asiyekeni ukuphaphela izinto in other countries. What's with the stupidity of being naive?,0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
"जब पढ़ाया गया online है
तो fees भी उस हिसाब की लो,
न हम क्लास में गये हैं ना ही कोई facility use की है,तो पूरी फीस क्यूँ मांगी जारही है?
@user @user @user #educationMinister #विद्यार्थि_करे_पुकार_फीस_कम_इसबार #student_unity #FeesConcession #feesmustfall",0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0
"Indeed! But we as #PutSouthAfricansFirst will not be MOVED 
#WeWantOurCountryBack 
#FreeSouthAfrica2021 <URL> <URL>",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,1,0
"@user @user @user @user @user You are not fair guys this topic is for citizens 
Foreigners did not start this #PutSouthAfricansFirst 
Why are calling",0,0,0,0,0,0,,,,0,0,0,0,1,0,0,1,0
@user @user @user @user @user @user Show me one mall owned by you guys did any Zimbabwe massacre sans? Please respect our dignity just deal.with the Phoenix and stop shouting a useless mantra,0,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0
"There must come a time when we close rank and say, enough with the abuse, humiliation, and dehumanisation of black people in this settler colony! We can no longer breath!",0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0
